"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene"
"ENSG00000197013"	43.0381388704015	0.0519990475627044	0.10206951151239	0.549786580142725	0.582465764224331	0.683341613502454	"ZNF429"
"ENSG00000201820"	3.68955923057818	0.173335853069903	0.291977321964176	0.549833711531311	0.582433434008989	0.683341613502454	""
"ENSG00000151665"	133.170797463727	-0.0444674034751488	0.0736425579711334	-0.549525303623839	0.582645004481371	0.683475290078436	"PIGF"
"ENSG00000272086"	8.72113901867679	-0.105407316303475	0.202504361557665	-0.549463044411868	0.582687719185992	0.68348432698125	""
"ENSG00000142676"	3424.85470026848	0.0210672693359002	0.0383160218125529	0.549360554815702	0.582758038273491	0.683484675468614	"RPL11"
"ENSG00000253476"	16.2565126293169	0.0906768175900722	0.169576716096001	0.549395025210436	0.582734387365638	0.683484675468614	""
"ENSG00000122912"	285.811890653875	0.0344201609916815	0.0629494168317654	0.549028240659556	0.582986069408306	0.683711044514535	"SLC25A16"
"ENSG00000145362"	1.84872610892335	0.199737434467442	0.341401841748548	0.548932344638663	0.583051880175164	0.683716788037673	"ANK2"
"ENSG00000237854"	61.822828112993	0.0539668835414495	0.0866930103102047	0.548919037798023	0.583061012562811	0.683716788037673	"LINC00674"
"ENSG00000162627"	7.10570871188245	-0.127585273300998	0.24988950257801	-0.548855521603744	0.583104604182622	0.683721857510905	"SNX7"
"ENSG00000257747"	1.4164135194011	0.173081471537497	0.174442395139972	0.548810677383678	0.583135382007815	0.683721857510905	""
"ENSG00000110851"	768.562812770537	0.0277378815662625	0.0506374543951889	0.548704155100989	0.583208494225287	0.683766513979103	"PRDM4"
"ENSG00000230539"	1.78711159343145	0.169349949076355	0.351806700093826	0.548635772460692	0.583255431319219	0.683780478634025	"AOAH-IT1"
"ENSG00000221821"	23.9123779491039	-0.0682348516958571	0.140675957944259	-0.548566618076444	0.583302899920632	0.683795064688079	"C6orf226"
"ENSG00000214783"	11.925586679679	0.0965229546612825	0.176359960238955	0.547977666279745	0.583707238181649	0.684206252781611	"POLR2J4"
"ENSG00000230113"	9.53017071295373	-0.145358562613502	0.22800447913012	-0.547953612597986	0.583723754742226	0.684206252781611	""
"ENSG00000203813"	5.6592201991496	0.0956426213518846	0.231515921192771	0.547756461748711	0.583859137396287	0.684323852080351	"HIST1H3H"
"ENSG00000265112"	2.00784375872142	-0.208682061599945	0.330743876756259	-0.547137547219089	0.584284238363157	0.684780987052023	"MIR3153"
"ENSG00000269984"	16.017027382266	0.108859713177607	0.183628558019707	0.546903965310911	0.584444711345158	0.684927941822558	""
"ENSG00000199804"	6.25854777505988	0.124827259531316	0.248644171148632	0.546745094484213	0.584553868821283	0.685014744410174	"RNA5SP383"
"ENSG00000154380"	3.60437347307318	-0.140461890490986	0.306488972807515	-0.546667783010021	0.584606991666396	0.685035875829014	"ENAH"
"ENSG00000267731"	4.58393474531526	-0.13917461595075	0.292829979079186	-0.546333770015506	0.584836527003666	0.685263710471495	""
"ENSG00000175911"	4.0793385266657	-0.212904865862741	0.287053682083817	-0.545973945785089	0.585083846816694	0.685512354912706	""
"ENSG00000183569"	10.4021215291204	0.100483780695816	0.197235011028583	0.545830670008216	0.585182338810582	0.685555257437498	"SERHL2"
"ENSG00000248445"	11.1683142108318	0.0901154064300799	0.170944148544727	0.545818510188994	0.585190698183509	0.685555257437498	""
"ENSG00000137944"	309.638668361917	0.034178950350227	0.0630573680308662	0.54571495566194	0.585261889887103	0.685597516614223	"CCBL2"
"ENSG00000229043"	14.2748988050284	-0.106094643852782	0.188075887219135	-0.545590441980806	0.585347495924546	0.685656655192547	""
"ENSG00000259408"	1.44355318987147	0.0401606076551929	0.364587763361298	0.545522903242304	0.585393932803226	0.68566593823925	""
"ENSG00000272054"	32.2222055472204	0.0626668406063392	0.116076793696601	0.545476750752805	0.585425666354463	0.68566593823925	""
"ENSG00000171855"	2.56892768648286	0.246030704421133	0.346759046845181	0.54541648293001	0.58546710653622	0.685673336960831	"IFNB1"
"ENSG00000272947"	2.49813601190067	0.190335479532337	0.315987024262926	0.544853151902285	0.58585451906066	0.686085898086515	""
"ENSG00000112200"	583.781522458369	0.0229283757010693	0.0425033308425174	0.54464964324512	0.585994504743071	0.686208669041703	"ZNF451"
"ENSG00000264878"	1.59403507921663	-0.213330057094283	0.350817349152994	-0.544109942969951	0.586365818681022	0.686602298002094	""
"ENSG00000253366"	3.48378566282671	0.282956722984736	0.361054127442857	0.544023205131405	0.586425504511569	0.686631002163669	""
"ENSG00000079819"	539.786689032679	0.0353966397755838	0.0628010777284892	0.543619200314601	0.586703544429475	0.686915352905854	"EPB41L2"
"ENSG00000261131"	1.68076160593918	-0.145740010544712	0.329051538111353	-0.543510154765787	0.58677860107046	0.686962029990856	""
"ENSG00000233588"	22.8360001535163	0.0820924119110186	0.160436761857208	0.543303147309114	0.586921097660103	0.687023096340693	"CYP51A1P2"
"ENSG00000244515"	3.10928211813682	0.146959184754663	0.275631984946141	0.54328100799207	0.586936338529355	0.687023096340693	"KRT18P34"
"ENSG00000262248"	2.16101537491279	0.109174577308979	0.304919049330765	0.543302088569517	0.586921826500082	0.687023096340693	""
"ENSG00000223313"	1.45571955007412	0.12470477262777	0.335101999059091	0.543048669017948	0.587096293449355	0.687127928100618	"RNU6-516P"
"ENSG00000240809"	12.6667679213986	0.0839099628364589	0.154986038971241	0.543066971277208	0.587083692435715	0.687127928100618	""
"ENSG00000152520"	1010.072873508	0.0253114377512704	0.0469628364955575	0.542837922159814	0.587241400626729	0.687256556743301	"PAN3"
"ENSG00000155275"	124.680070347221	0.0296794141565993	0.0554265027299468	0.542259899125721	0.587639476529095	0.687681204939515	"TRMT44"
"ENSG00000005448"	64.8774296223839	0.0884959871017492	0.168844868022178	0.541857714699565	0.5879165286145	0.687949795481008	"WDR54"
"ENSG00000235042"	1.88754497351131	0.171697506262672	0.32412227073073	0.541824411571377	0.587939472789936	0.687949795481008	""
"ENSG00000144218"	39.4960326474853	0.0730305688360097	0.174483384951127	0.541755596897084	0.587986883940937	0.687964036457595	"AFF3"
"ENSG00000215912"	32.9179818383946	-0.0625139956293343	0.127327705102927	-0.541557642657867	0.588123278054426	0.688082382487026	"TTC34"
"ENSG00000248213"	4.40131803483683	-0.156630268111146	0.262614241465308	-0.541494401976594	0.588166855129714	0.688092128353945	"CICP16"
"ENSG00000131626"	1631.18008888468	0.029262489517869	0.0541834901932145	0.54119723715489	0.588371641622271	0.688249217313798	"PPFIA1"
"ENSG00000233613"	4.34277441523111	0.141232454279144	0.263557011331505	0.541235024592314	0.58834559917221	0.688249217313798	"DCUN1D2-AS"
"ENSG00000170476"	4.45004346141499	0.12185459215618	0.265839915093815	0.54096109651612	0.58853439773963	0.688398353066091	"MZB1"
"ENSG00000236439"	18.9609425087017	-0.0918030900811578	0.167880667714404	-0.54085156803096	0.588609895536155	0.688445412537105	""
"ENSG00000174123"	33.5667548472013	-0.138055669002293	0.201393982561402	-0.540655845954888	0.5887448175632	0.68852562926772	"TLR10"
"ENSG00000176903"	557.919452983132	-0.0439281012683279	0.0793894384079067	-0.540649753005699	0.588749017998466	0.68852562926772	"PNMA1"
"ENSG00000238164"	292.13615495085	-0.0513836010010364	0.0921699334813481	-0.540402784664168	0.588919287839425	0.688642248409779	""
"ENSG00000263675"	4.34262204627585	-0.131721214659313	0.246073599149049	-0.540407020710394	0.588916367148348	0.688642248409779	"MIR5581"
"ENSG00000212802"	157.632097071242	0.0316480142620233	0.0562447766281607	0.540021241090154	0.589182383894897	0.688908630713715	"RPL15P3"
"ENSG00000185031"	18.9406844566075	0.0731838923464697	0.134817750861645	0.53934550246661	0.589648477234057	0.689412323924254	"SLC2A3P2"
"ENSG00000104290"	33.4716225239442	-0.0853774416948598	0.160021678592295	-0.538554918386118	0.590194001331301	0.68978169818015	"FZD3"
"ENSG00000173175"	3.33068429612755	0.142072007792689	0.281826155990945	0.538529224377872	0.590211734781335	0.68978169818015	"ADCY5"
"ENSG00000183439"	1.91451506578106	-0.311353508276603	0.348350915436443	-0.538729707559377	0.590073372128706	0.68978169818015	"TRIM61"
"ENSG00000234764"	10.4291023900266	-0.114706390722964	0.200719004284125	-0.538568563618982	0.590184583785793	0.68978169818015	""
"ENSG00000235586"	3.52474328100327	0.152735407777398	0.273747995426242	0.538708421189715	0.590088062121183	0.68978169818015	""
"ENSG00000254433"	7.82757496116026	0.12207809630048	0.214485072744233	0.538636086501806	0.590137982461447	0.68978169818015	""
"ENSG00000264044"	2.75579039810443	-0.134089987939963	0.331278077069223	-0.538594246621643	0.59016685830707	0.68978169818015	""
"ENSG00000249264"	29.5883939114004	-0.0700354761642155	0.134522114749235	-0.538454126676443	0.590263567000959	0.689800979047754	"EEF1A1P9"
"ENSG00000206603"	1.81419922829495	-0.208781355550215	0.330132768583489	-0.538104449262851	0.590504940953657	0.690041748910409	""
"ENSG00000130787"	71.7450411822954	-0.0739655646170728	0.135061540740038	-0.538031237382183	0.590555483114553	0.690059504480895	"HIP1R"
"ENSG00000076685"	1358.18117437453	0.0412757799238985	0.0729690863152137	0.537864973860055	0.590670271301416	0.690111020189494	"NT5C2"
"ENSG00000167536"	15.9031720378308	0.109068023236697	0.205347616408246	0.537911084381272	0.590638435610022	0.690111020189494	"DHRS13"
"ENSG00000225850"	1.6226673829019	-0.174012982951889	0.342410720498511	-0.537702550729524	0.590782417998095	0.690200739925722	""
"ENSG00000261336"	1.52130177097997	0.187742701065203	0.34476308435973	0.537256742761046	0.591090280958892	0.690519087121027	"EIF4BP5"
"ENSG00000169418"	6.95531289225361	0.182651734673522	0.268399777838418	0.537116643889447	0.591187044692772	0.690590802207534	"NPR1"
"ENSG00000230667"	5.67156101893352	-0.106162162164584	0.227452337967365	-0.537000828336602	0.591267041879478	0.690642924165091	"SETSIP"
"ENSG00000253490"	2.67378190125799	-0.139148746882071	0.320296222614168	-0.536322171233381	0.591735910146479	0.691149242424289	""
"ENSG00000263307"	2.86515891453914	0.15152922926538	0.279479379119893	0.536158441947376	0.591849052431056	0.691240035989176	""
"ENSG00000108448"	70.328605310318	-0.0252247448161228	0.158123360490137	-0.535975262803506	0.591975646975194	0.691305173191945	"TRIM16L"
"ENSG00000214046"	368.352351526149	-0.0263387926214584	0.0486995002251864	-0.536004726482043	0.591955283878464	0.691305173191945	"SMIM7"
"ENSG00000064703"	336.190097602051	-0.0233571094000073	0.0434628105546548	-0.53582551595605	0.592079145795823	0.691320819546278	"DDX20"
"ENSG00000227232"	198.779101878125	-0.0467941716094121	0.0883848285305275	-0.535802169873463	0.592095282389805	0.691320819546278	"WASH7P"
"ENSG00000264920"	6.92723724745635	0.123406436996264	0.20538805376834	0.535904021293995	0.592024885121009	0.691320819546278	""
"ENSG00000132010"	2.99219354665029	-0.147803047288203	0.286609201632354	-0.535444038358215	0.592342844838633	0.691568507681346	"ZNF20"
"ENSG00000160360"	71.6543426417478	-0.0657678543942445	0.127082351097226	-0.535318141860793	0.592429883491987	0.691628763636561	"GPSM1"
"ENSG00000169641"	392.093852548122	0.0396025899895151	0.0750583535035099	0.535205685004867	0.59250763559773	0.691636813091299	"LUZP1"
"ENSG00000268119"	1.52321559630803	0.224650812629502	0.366338917589581	0.535235852214618	0.59248677768098	0.691636813091299	""
"ENSG00000273142"	31.3281895033613	0.0613518771164605	0.107504133466337	0.534854703408585	0.592750332604395	0.691878743982242	""
"ENSG00000160075"	862.455937616076	0.0406063489912664	0.0756888097791829	0.534735329304759	0.592832887880612	0.691933734138784	"SSU72"
"ENSG00000201499"	2.6751593380142	-0.15982483017835	0.286462057301761	-0.534641119144283	0.592898044306765	0.691968411607381	"RNU6-312P"
"ENSG00000168517"	22.6520846071663	-0.0764264774052591	0.14857188418696	-0.53443651424304	0.593039561834638	0.692050829465945	"HEXIM2"
"ENSG00000184730"	4611.72072484201	0.0499109039893464	0.0912057463519886	0.534447831248034	0.59303173388285	0.692050829465945	"APOBR"
"ENSG00000228251"	3.02612671877168	-0.140489952436425	0.300913645136007	-0.534360913187499	0.593091856161901	0.692070485116116	""
"ENSG00000257875"	1.91147350495147	-0.152945180828151	0.319935106674044	-0.534215763343516	0.593192264298734	0.692146278383831	""
"ENSG00000068354"	374.109759477692	0.0310401689067855	0.058210831495716	0.534053512392687	0.593304511428549	0.692235875693769	"TBC1D25"
"ENSG00000188613"	50.7456671416155	-0.0678288005808483	0.123871734588484	-0.533475765909513	0.593704282257155	0.692660909473745	"NANOS1"
"ENSG00000253701"	2.65344327142747	-0.147820389489861	0.328499559604777	-0.532896750074443	0.594105055052146	0.693087061355802	""
"ENSG00000162909"	4051.71333571196	-0.0348233115134207	0.0663122790743253	-0.53223294255592	0.594564669601553	0.693581803403736	"CAPN2"
"ENSG00000165807"	5.51129384712351	-0.135385902856462	0.236136790668286	-0.531819868325291	0.594850760591304	0.693832619242603	"PPP1R36"
"ENSG00000260034"	5.79685099350303	0.137008697631655	0.221118507901573	0.531856488125278	0.594825395552502	0.693832619242603	""
"ENSG00000266385"	2.69414515672106	-0.175272024727482	0.325762514855373	-0.531748923451701	0.594899902611265	0.693848482421862	""
"ENSG00000132906"	194.006816818544	-0.0467642837843184	0.0899298836725875	-0.531598047308482	0.595004417501946	0.693928922783498	"CASP9"
"ENSG00000056736"	36.9749341619694	-0.0545286183534253	0.102141033268518	-0.530991696727004	0.595424533076917	0.694377403508218	"IL17RB"
"ENSG00000137876"	949.849630498942	-0.0295628182862451	0.0575298288156712	-0.530789493146486	0.595564661771653	0.694484950640801	"RSL24D1"
"ENSG00000153015"	171.63469744701	0.0357555849135821	0.0668496918057863	0.530678477384495	0.595641602976485	0.694484950640801	"CWC27"
"ENSG00000164253"	465.26998935157	-0.0285909910295723	0.0538326205112762	-0.530601975415289	0.595694626497296	0.694484950640801	"WDR41"
"ENSG00000219451"	3.46495429461282	-0.133435205845175	0.275560412463985	-0.530604377463814	0.595692961604546	0.694484950640801	"RPL23P8"
"ENSG00000266289"	2.29896995363451	-0.161234687932683	0.328919202193056	-0.530647116883357	0.595663338681933	0.694484950640801	""
"ENSG00000146281"	202.60850032058	0.0588270939504281	0.118027580840688	0.530335711441818	0.595879190858982	0.694658638716652	"PM20D2"
"ENSG00000105205"	2.77288470766674	0.202372638571905	0.334810159764039	0.529622370023611	0.596373781233384	0.695193703782058	"CLC"
"ENSG00000259314"	3.45126281132919	-0.112829439903233	0.2842172056807	-0.529511049006354	0.596450981759488	0.695200672631723	""
"ENSG00000267192"	2.15193384228633	-0.120782590139584	0.309766994898691	-0.529560980022028	0.596416354306092	0.695200672631723	""
"ENSG00000025770"	331.135143601988	-0.0263322787729277	0.0504950538926836	-0.529368249363593	0.596550019205771	0.695233089065433	"NCAPH2"
"ENSG00000203778"	2.30623851901542	-0.146346562891938	0.306560643866266	-0.529411737231327	0.596519857781638	0.695233089065433	"FAM229B"
"ENSG00000179630"	2615.72442282765	0.0624332712906695	0.135645378365943	0.528822348702055	0.59692869285159	0.695591353300826	"LACC1"
"ENSG00000240935"	1.45088669789173	0.220481832968835	0.353722854064155	0.528834093346257	0.596920544820388	0.695591353300826	"PLGLA"
"ENSG00000234911"	4.38214063193569	0.145719821023889	0.236926290209433	0.528403225272925	0.597219499427799	0.695888687348066	"TEX21P"
"ENSG00000271869"	2.12734217711654	-0.180441796902331	0.311357627134996	-0.527511617690529	0.597838350846677	0.696568205623923	""
"ENSG00000054392"	21.779491261456	0.0697679209532309	0.131442835271994	0.527318299241007	0.597972568693667	0.69668300823811	"HHAT"
"ENSG00000250999"	1.64955460097095	0.168097853645306	0.330026624948905	0.527179385849242	0.59806902244512	0.696753801764852	""
"ENSG00000265100"	3.01734768929381	-0.176539733093464	0.291706897848258	-0.526832502081552	0.598309910126298	0.69699284314868	""
"ENSG00000102409"	271.630559392547	-0.035068928307914	0.0673060270089416	-0.526574483558001	0.598489115366037	0.697160004187349	"BEX4"
"ENSG00000116985"	12.6639374086352	-0.103113911686367	0.214406684903226	-0.526236306666468	0.598724030996464	0.69739203658192	"BMP8B"
"ENSG00000157259"	592.771082613478	-0.0283675297593042	0.0535432267952756	-0.526036222859739	0.59886303952311	0.697512335634517	"GATAD1"
"ENSG00000135956"	2706.43238080653	0.0194410811829664	0.0370090375604039	0.525899066808328	0.598958337349667	0.697581712309998	"TMEM127"
"ENSG00000124593"	26.0643950063844	0.0712337631873905	0.141108406176273	0.525844473698542	0.598996271272308	0.697584275355128	"PRICKLE4"
"ENSG00000155749"	25.7538605773987	0.058316354442861	0.122442796023794	0.525689399227192	0.599104030425388	0.697668150916513	"ALS2CR12"
"ENSG00000210194"	19.1956883439789	-0.079508036687314	0.162902049212661	-0.525198275219494	0.599445363815901	0.697999947889619	"MT-TE"
"ENSG00000254704"	7.52959569269249	-0.342151587811769	0.339814265555274	-0.525176555226878	0.59946046134194	0.697999947889619	""
"ENSG00000261036"	1.4392781080316	0.162705394380587	0.174487315342718	0.52482988801939	0.599701452372667	0.698238906973174	""
"ENSG00000252150"	1.58679556080604	0.219035163950262	0.334371392185307	0.524644930005475	0.599830046715397	0.698346980676168	""
"ENSG00000170876"	1394.79770815764	-0.028281121998176	0.0540679492740129	-0.524233178560532	0.600116366799367	0.69863866137857	"TMEM43"
"ENSG00000261337"	16.8714458865535	0.0706910795549872	0.14256365633742	0.524062439677691	0.600235111827311	0.698735232742562	""
"ENSG00000160999"	42.6885660024049	-0.0797357719458445	0.136552479144415	-0.523643928805102	0.600526221603044	0.699032430870826	"SH2B2"
"ENSG00000185040"	1.97597021385293	0.219666905274666	0.336177212598181	0.523400125642056	0.600695836775563	0.699188178245441	""
"ENSG00000225973"	64.3158975983108	-0.0436818695978531	0.0834253465201314	-0.523150304227953	0.60086966133113	0.699348806326019	""
"ENSG00000158321"	30.8487380648906	-0.0885534294019623	0.134555791884877	-0.522971135343021	0.600994340182267	0.69945221825672	"AUTS2"
"ENSG00000005100"	300.765161148528	0.0245108040384423	0.0483003980570481	0.522648923265102	0.60121858837386	0.699556415747685	"DHX33"
"ENSG00000105928"	2624.97995514226	0.0468763671472822	0.0914969804586814	0.522656290596456	0.601213460550267	0.699556415747685	"DFNA5"
"ENSG00000130489"	75.6829847549484	0.0695415721016845	0.128208132916202	0.522745752351776	0.601151194789564	0.699556415747685	"SCO2"
"ENSG00000143443"	10.2679758047639	-0.0876744958387292	0.169771903920903	-0.522628631136933	0.601232712240523	0.699556415747685	"C1orf56"
"ENSG00000154263"	15.2675892525001	-0.110635636492144	0.236072031556855	-0.522562968354591	0.601278416328595	0.699556415747685	"ABCA10"
"ENSG00000214708"	2.55969472254239	-0.145886017599508	0.294388297096403	-0.522533574876022	0.601298875947452	0.699556415747685	""
"ENSG00000092758"	7.92006898111956	0.191623537441743	0.247862360099882	0.522258467254641	0.601490382536431	0.699737515516132	"COL9A3"
"ENSG00000146950"	1.59411255169354	-0.299307280242374	0.366686038124493	-0.522148974710929	0.601566609613133	0.699784492484065	"SHROOM2"
"ENSG00000162545"	2.3139854041944	0.176276154497624	0.306971772332799	0.522081379870862	0.601613670308897	0.699797537494506	"CAMK2N1"
"ENSG00000146833"	530.844225202614	-0.024640418422199	0.046482710898669	-0.521975845856161	0.601687148234257	0.699841307663797	"TRIM4"
"ENSG00000172765"	324.376024664457	-0.0354748697131227	0.0618812298162036	-0.521851726785335	0.601773571161324	0.699900128460611	"TMCC1"
"ENSG00000160799"	302.108798396856	0.0308712052465997	0.0568444772466992	0.521130722345832	0.602275710364103	0.700400692066958	"CCDC12"
"ENSG00000253846"	2.43776124655565	0.139819327488137	0.30442516833595	0.521135167191652	0.602272614199699	0.700400692066958	"PCDHGA10"
"ENSG00000229431"	15.6003237565578	0.0940884681007498	0.184240810172481	0.520685967202675	0.60258555152444	0.700719271912087	""
"ENSG00000187736"	4.94488397291895	-0.117829867346766	0.242983723801875	-0.520580579403805	0.602658981042894	0.700741753204227	"NHEJ1"
"ENSG00000217130"	16.2884857314594	-0.0686861074034507	0.151751475821718	-0.520555186437862	0.602676674331471	0.700741753204227	""
"ENSG00000182087"	2322.87934547471	0.0239854906817385	0.0461045614230934	0.520440040281403	0.602756908704252	0.700793304253732	"TMEM259"
"ENSG00000255829"	7.44234214998321	-0.115736679372327	0.250571908612646	-0.520304811791534	0.602851142678862	0.700861124784227	""
"ENSG00000162512"	51.1756751488559	0.07364309124898	0.135702828675861	0.520170187926605	0.602944961906713	0.700928455090982	"SDC3"
"ENSG00000134690"	16.8347246658476	0.0834657239870319	0.159358400047775	0.52008886879034	0.603001636309073	0.700932478649852	"CDCA8"
"ENSG00000272158"	1.77609503308846	-0.473898859613098	0.366712581699997	-0.520062186833475	0.603020232503035	0.700932478649852	""
"ENSG00000165197"	5.91227533458128	-0.129061937292021	0.258579397035054	-0.519856849419589	0.603163352618121	0.701057095130446	"FIGF"
"ENSG00000232485"	2.45981241474251	-0.15338866063625	0.299529773856879	-0.519732727436655	0.603249873011801	0.701115914802428	""
"ENSG00000146433"	701.833971460845	0.0202541343423302	0.0387660969626686	0.519440226482055	0.603453785622165	0.701311156263597	"TMEM181"
"ENSG00000248697"	2.98312332656433	-0.142400560634049	0.268006628087824	-0.519307351049478	0.603546427952918	0.701377068069341	"TOX4P1"
"ENSG00000152953"	20.1691517709373	-0.103000335192103	0.209327219155169	-0.518876581623404	0.603846809466783	0.701543678830342	"STK32B"
"ENSG00000169245"	601.096520749961	0.106429645533062	0.307414106210892	-0.51884407499876	0.603869479513629	0.701543678830342	"CXCL10"
"ENSG00000204794"	4.97492422635182	0.115562855697454	0.248879292129085	0.519033508979468	0.603737374060841	0.701543678830342	"PGM5P1"
"ENSG00000235408"	3.55743028919494	0.163702675126137	0.280570741540017	0.518903874579241	0.603827775716123	0.701543678830342	"SNORA71B"
"ENSG00000249119"	4.73708415196264	0.0889977067407162	0.284109936794018	0.518868862345115	0.603852192839465	0.701543678830342	"MTND6P4"
"ENSG00000088888"	523.802511497164	-0.0301886633243714	0.0578383172577268	-0.518788646896307	0.60390813582931	0.701546838896744	"MAVS"
"ENSG00000270810"	1.41843167907122	0.173248240774178	0.356563232474473	0.518651261466096	0.604003955096754	0.701616399583412	""
"ENSG00000236048"	1.73793807954162	-0.14727148584389	0.330712897195911	-0.517612516607109	0.604728647058469	0.70241641267778	""
"ENSG00000211892"	1.7308310871308	0.418484457929331	0.358813462499123	0.517431644069762	0.604854874663204	0.702521231745304	"IGHG4"
"ENSG00000188529"	76.2174771285982	0.0549143154272406	0.190295712324943	0.517224245005982	0.60499962918095	0.702647555528021	"SRSF10"
"ENSG00000137441"	17.7720836444506	-0.040313337586626	0.20724237736612	-0.516937417366251	0.605199846591478	0.702838275143298	"FGFBP2"
"ENSG00000169398"	55.4451255864438	-0.0577025481353826	0.114907485161882	-0.51688212082965	0.605238449246994	0.702841294759373	"PTK2"
"ENSG00000251624"	6.2358496501194	0.131311714726212	0.235160224242686	0.516493899627289	0.605509498535066	0.703114229740754	"UNC93B7"
"ENSG00000067533"	133.787867107894	0.0477611055796295	0.0948850247641631	0.516334359839148	0.605620902198954	0.703201763678581	"RRP15"
"ENSG00000108958"	5.37901526410637	0.113909515004838	0.239154721065978	0.516034983864692	0.605829975635235	0.70336085544758	""
"ENSG00000167191"	2.64605596998946	-0.220124020870101	0.355462415209145	-0.516076457434717	0.605801010054573	0.70336085544758	"GPRC5B"
"ENSG00000162931"	18.4661812829753	0.0753258105017136	0.133787942720019	0.515890240120634	0.605931071056396	0.70343639207677	"TRIM17"
"ENSG00000228315"	5.71209293505111	-0.118588272895071	0.23675741198446	-0.515717918662275	0.606051437814437	0.703534290837452	"GUSBP11"
"ENSG00000109680"	13.7561661583618	0.0849773075959143	0.164427209365776	0.515054718845032	0.606514783517042	0.704030301095237	"TBC1D19"
"ENSG00000269293"	50.143389882434	-0.0425368488809267	0.0837199520938623	-0.51470676007457	0.60675794883985	0.704270686559935	"ZSCAN16-AS1"
"ENSG00000231073"	4.11639418849511	0.12132775010194	0.260872333339325	0.514606579880212	0.606827966213838	0.704310080643671	""
"ENSG00000167889"	1.78665282667299	0.297535283410786	0.352560904556046	0.514244576121723	0.607081005915512	0.704561880832449	"MGAT5B"
"ENSG00000128564"	1.48561214235795	0.342680304735652	0.362256067591551	0.513663003624944	0.607487622229824	0.70499187737312	"VGF"
"ENSG00000170871"	605.671682994776	0.0412932350990892	0.0804212954792441	0.513495345897906	0.607604865548751	0.705044114672059	"KIAA0232"
"ENSG00000263934"	6.10648514303568	0.123028652436524	0.26308604571114	0.513546558737106	0.607569051256835	0.705044114672059	"SNORD3A"
"ENSG00000207034"	4.12397182486036	-0.173849806835653	0.286097373854849	-0.513358889812972	0.607700296960213	0.705112938915738	""
"ENSG00000126267"	864.578327230958	-0.0199396099917033	0.0398604169321422	-0.513030145441086	0.607930233832098	0.705337812009403	"COX6B1"
"ENSG00000111641"	326.022241921722	0.0629296499784214	0.130509822825271	0.512817061565342	0.608079293876224	0.70546882837414	"NOP2"
"ENSG00000188933"	23.5799602220963	0.0783205121106912	0.163639472851572	0.512502656603689	0.608299261510924	0.705640155874756	"USP32P1"
"ENSG00000233547"	1.38557958670876	0.289063304990507	0.366773254499584	0.512545609652388	0.608269208111439	0.705640155874756	""
"ENSG00000151067"	1.78896316306547	-0.12171391128725	0.339589469623873	-0.512402364875417	0.60836943622732	0.705647851233639	"CACNA1C"
"ENSG00000250722"	1.62370487229306	-0.293247617233591	0.365573604280368	-0.512389857597936	0.608378187896393	0.705647851233639	"SEPP1"
"ENSG00000164054"	1745.73025756893	0.0444962665997908	0.0839900430292273	0.511933428944281	0.608697601320629	0.705934448582031	"SHISA5"
"ENSG00000267078"	2.67565312939291	0.14380418284793	0.304828752827298	0.511981098190261	0.608664238404786	0.705934448582031	""
"ENSG00000173950"	20.717088650809	-0.0746581128910406	0.16507189596664	-0.511675793948577	0.608877929877515	0.706101636394727	"XXYLT1"
"ENSG00000259678"	18.2035256748811	0.0967485491863544	0.186028419095219	0.511309391121202	0.60913443013194	0.706357133652256	""
"ENSG00000204444"	10.5982437194553	0.10110874661268	0.183258570812055	0.511246129403161	0.60917872135574	0.706366535893725	"APOM"
"ENSG00000241839"	3649.75556267434	0.0489682918550634	0.0965793824048535	0.510997695637279	0.609352670349173	0.706526271340296	"PLEKHO2"
"ENSG00000068323"	1720.04128426959	0.0208600763258634	0.0409730234680496	0.51072984135207	0.609540241992637	0.706659813776368	"TFE3"
"ENSG00000255474"	2.17374358497957	0.160982016964671	0.336577453253879	0.510748648553635	0.609527070942922	0.706659813776368	""
"ENSG00000144115"	16.9527331355612	0.0897761099154712	0.155653024884292	0.510647251278186	0.609598082928267	0.706684903499146	"THNSL2"
"ENSG00000230163"	24.3405172275864	0.0687972906153522	0.130336450430234	0.510557388013992	0.609661020323824	0.706695901577561	""
"ENSG00000241127"	61.5976600565956	-0.043009293832384	0.0827490604178273	-0.510478647633769	0.609716169975969	0.706695901577561	"YAE1D1"
"ENSG00000273196"	6.42178140726923	0.104560385093345	0.228657420233496	0.510493927789653	0.609705467602805	0.706695901577561	""
"ENSG00000272463"	6.23507210492074	0.147960453372195	0.26003916438329	0.510280471314732	0.609854982202751	0.706814827983977	""
"ENSG00000233084"	2.53073380603971	-0.124975086436679	0.3240834617284	-0.510084784837644	0.609992064199195	0.706931735072525	""
"ENSG00000141013"	38.1580293216346	0.0658911495914844	0.120412477766145	0.509292075604148	0.610547511628539	0.707533451383851	"GAS8"
"ENSG00000156298"	1.58657504517539	-0.150821081359345	0.359245666856846	-0.509201947222131	0.610610678344014	0.707564650242289	"TSPAN7"
"ENSG00000136425"	3.18157859957386	0.199081863142498	0.299809977802472	0.508970858318714	0.610772650859399	0.707697837711146	"CIB2"
