FileName	Sample Name
WTCHG_436735_266114	S323
WTCHG_436735_267126	S151
WTCHG_436735_268138	FG132F
WTCHG_436735_269150	S360
WTCHG_436735_270162	S466
WTCHG_436735_271174	S182
WTCHG_436735_272186	S470
WTCHG_436735_273103	FG108R
WTCHG_436735_274115	S42
WTCHG_436735_275127	S326
WTCHG_436735_276139	S126
WTCHG_436735_277151	S83
WTCHG_436735_278163	S159
WTCHG_436735_279175	FG91
WTCHG_436735_280187	S138
WTCHG_436735_281104	S162
WTCHG_436735_282116	S21
WTCHG_436735_283128	FG120
WTCHG_436735_284140	S186
WTCHG_436735_285152	S200
WTCHG_436735_286164	S294
WTCHG_436735_287176	FG149F
WTCHG_436735_288188	S154
WTCHG_436735_289105	S347
WTCHG_436735_290117	S389
WTCHG_436735_291129	S190
WTCHG_436735_292141	S401
WTCHG_436735_293153	S342
WTCHG_436735_294165	S192
WTCHG_436735_295177	FG71F
WTCHG_436735_296189	S479
WTCHG_436736_201106	S452
WTCHG_436736_202118	S327
WTCHG_436736_203130	S121
WTCHG_436736_204142	FG31F
WTCHG_436736_205154	S140
WTCHG_436736_206166	S318
WTCHG_436736_207178	S2
WTCHG_436736_208190	S299
WTCHG_436736_209107	S211
WTCHG_436736_210119	S343
WTCHG_436736_211131	S7
WTCHG_436736_212143	FG81M
WTCHG_436736_213155	S365
WTCHG_436736_214167	S185
WTCHG_436736_215179	S67
WTCHG_436736_216191	FG33M
WTCHG_436736_217108	S248
WTCHG_436736_218120	S239
WTCHG_436736_219132	S188
WTCHG_436736_220144	FG74M
WTCHG_436736_221156	S146
WTCHG_436736_222168	S116
WTCHG_436736_223180	FG30M
WTCHG_436736_224192	S147
WTCHG_436736_225109	S187
WTCHG_436736_226121	S122
WTCHG_436736_227133	S26
WTCHG_436736_228145	S350
WTCHG_436736_229157	S379
WTCHG_436736_230169	S458
WTCHG_436736_231181	S163
WTCHG_436736_232193	FG46M
WTCHG_436736_233110	S288
WTCHG_436736_234122	S334
WTCHG_436736_235134	S222
WTCHG_436736_236146	S440
WTCHG_436736_237158	FG141
WTCHG_436736_238170	S285
WTCHG_436736_239182	FG111F
WTCHG_436736_240194	S209
WTCHG_436736_241111	S277
WTCHG_436736_242123	S310
WTCHG_436736_243135	FG106
WTCHG_436736_244147	FG89
WTCHG_436736_245159	S135
WTCHG_436736_246171	S437
WTCHG_436736_247183	S374
WTCHG_436736_248195	S177
WTCHG_436736_249112	S169
WTCHG_436736_250124	FG130
WTCHG_436736_251136	S357
WTCHG_436736_252148	S79
WTCHG_436736_253160	S256
WTCHG_436736_254172	S50
WTCHG_436736_255184	S397
WTCHG_436736_256196	S109
WTCHG_436736_257101	S472
WTCHG_436736_258113	S460
WTCHG_436736_259125	FG95M
WTCHG_436736_260137	FG128
WTCHG_436736_261149	FG67F
WTCHG_436736_262161	S1
WTCHG_436736_263173	S370
WTCHG_436736_264185	S263
WTCHG_436736_265102	S362
WTCHG_436736_266114	S323
WTCHG_436736_267126	S151
WTCHG_436736_268138	FG132F
WTCHG_436736_269150	S360
WTCHG_436736_270162	S466
WTCHG_436736_271174	S182
WTCHG_436736_272186	S470
WTCHG_436736_273103	FG108R
WTCHG_436736_274115	S42
WTCHG_436736_275127	S326
WTCHG_436736_276139	S126
WTCHG_436736_277151	S83
WTCHG_436736_278163	S159
WTCHG_436736_279175	FG91
WTCHG_436736_280187	S138
WTCHG_436736_281104	S162
WTCHG_436736_282116	S21
WTCHG_436736_283128	FG120
WTCHG_436736_284140	S186
WTCHG_436736_285152	S200
WTCHG_436736_286164	S294
WTCHG_436736_287176	FG149F
WTCHG_436736_288188	S154
WTCHG_436736_289105	S347
WTCHG_436736_290117	S389
WTCHG_436736_291129	S190
WTCHG_436736_292141	S401
WTCHG_436736_293153	S342
WTCHG_436736_294165	S192
WTCHG_436736_295177	FG71F
WTCHG_436736_296189	S479
WTCHG_436737_201106	S452
WTCHG_436737_202118	S327
WTCHG_436737_203130	S121
WTCHG_436737_204142	FG31F
WTCHG_436737_205154	S140
WTCHG_436737_206166	S318
WTCHG_436737_207178	S2
WTCHG_436737_208190	S299
WTCHG_436737_209107	S211
WTCHG_436737_210119	S343
WTCHG_436737_211131	S7
WTCHG_436737_212143	FG81M
WTCHG_436737_213155	S365
WTCHG_436737_214167	S185
WTCHG_436737_215179	S67
WTCHG_436737_216191	FG33M
WTCHG_436737_217108	S248
WTCHG_436737_218120	S239
WTCHG_436737_219132	S188
WTCHG_436737_220144	FG74M
WTCHG_436737_221156	S146
WTCHG_436737_222168	S116
WTCHG_436737_223180	FG30M
WTCHG_436737_224192	S147
WTCHG_436737_225109	S187
WTCHG_436737_226121	S122
WTCHG_436737_227133	S26
WTCHG_436737_228145	S350
WTCHG_436737_229157	S379
WTCHG_436737_230169	S458
WTCHG_436737_231181	S163
WTCHG_436737_232193	FG46M
WTCHG_436737_233110	S288
WTCHG_436737_234122	S334
WTCHG_436737_235134	S222
WTCHG_436737_236146	S440
WTCHG_436737_237158	FG141
WTCHG_436737_238170	S285
WTCHG_436737_239182	FG111F
WTCHG_436737_240194	S209
WTCHG_436737_241111	S277
WTCHG_436737_242123	S310
WTCHG_436737_243135	FG106
WTCHG_436737_244147	FG89
WTCHG_436737_245159	S135
WTCHG_436737_246171	S437
WTCHG_436737_247183	S374
WTCHG_436737_248195	S177
WTCHG_436737_249112	S169
WTCHG_436737_250124	FG130
WTCHG_436737_251136	S357
WTCHG_436737_252148	S79
WTCHG_436737_253160	S256
WTCHG_436737_254172	S50
WTCHG_436737_255184	S397
WTCHG_436737_256196	S109
WTCHG_436737_257101	S472
WTCHG_436737_258113	S460
WTCHG_436737_259125	FG95M
WTCHG_436737_260137	FG128
WTCHG_436737_261149	FG67F
WTCHG_436737_262161	S1
WTCHG_436737_263173	S370
WTCHG_436737_264185	S263
WTCHG_436737_265102	S362
WTCHG_436737_266114	S323
WTCHG_436737_267126	S151
WTCHG_436737_268138	FG132F
WTCHG_436737_269150	S360
WTCHG_436737_270162	S466
WTCHG_436737_271174	S182
WTCHG_436737_272186	S470
WTCHG_436737_273103	FG108R
WTCHG_436737_274115	S42
WTCHG_436737_275127	S326
WTCHG_436737_276139	S126
WTCHG_436737_277151	S83
WTCHG_436737_278163	S159
WTCHG_436737_279175	FG91
WTCHG_436737_280187	S138
WTCHG_436737_281104	S162
WTCHG_436737_282116	S21
WTCHG_436737_283128	FG120
WTCHG_436737_284140	S186
WTCHG_436737_285152	S200
WTCHG_436737_286164	S294
WTCHG_436737_287176	FG149F
WTCHG_436737_288188	S154
WTCHG_436737_289105	S347
WTCHG_436737_290117	S389
WTCHG_436737_291129	S190
WTCHG_436737_292141	S401
WTCHG_436737_293153	S342
WTCHG_436737_294165	S192
WTCHG_436737_295177	FG71F
WTCHG_436737_296189	S479
WTCHG_436738_201106	S452
WTCHG_436738_202118	S327
WTCHG_436738_203130	S121
WTCHG_436738_204142	FG31F
WTCHG_436738_205154	S140
WTCHG_436738_206166	S318
WTCHG_436738_207178	S2
WTCHG_436738_208190	S299
WTCHG_436738_209107	S211
WTCHG_436738_210119	S343
WTCHG_436738_211131	S7
WTCHG_436738_212143	FG81M
WTCHG_436738_213155	S365
WTCHG_436738_214167	S185
WTCHG_436738_215179	S67
WTCHG_436738_216191	FG33M
WTCHG_436738_217108	S248
WTCHG_436738_218120	S239
WTCHG_436738_219132	S188
WTCHG_436738_220144	FG74M
WTCHG_436738_221156	S146
WTCHG_436738_222168	S116
WTCHG_436738_223180	FG30M
WTCHG_436738_224192	S147
WTCHG_436738_225109	S187
WTCHG_436738_226121	S122
WTCHG_436738_227133	S26
WTCHG_436738_228145	S350
WTCHG_436738_229157	S379
WTCHG_436738_230169	S458
WTCHG_436738_231181	S163
WTCHG_436738_232193	FG46M
WTCHG_436738_233110	S288
WTCHG_436738_234122	S334
WTCHG_436738_235134	S222
WTCHG_436738_236146	S440
WTCHG_436738_237158	FG141
WTCHG_436738_238170	S285
WTCHG_436738_239182	FG111F
WTCHG_436738_240194	S209
WTCHG_436738_241111	S277
WTCHG_436738_242123	S310
WTCHG_436738_243135	FG106
WTCHG_436738_244147	FG89
WTCHG_436738_245159	S135
WTCHG_436738_246171	S437
WTCHG_436738_247183	S374
WTCHG_436738_248195	S177
WTCHG_436738_249112	S169
WTCHG_436738_250124	FG130
WTCHG_436738_251136	S357
WTCHG_436738_252148	S79
WTCHG_436738_253160	S256
WTCHG_436738_254172	S50
WTCHG_436738_255184	S397
WTCHG_436738_256196	S109
WTCHG_436738_257101	S472
WTCHG_436738_258113	S460
WTCHG_436738_259125	FG95M
WTCHG_436738_260137	FG128
WTCHG_436738_261149	FG67F
WTCHG_436738_262161	S1
WTCHG_436738_263173	S370
WTCHG_436738_264185	S263
WTCHG_436738_265102	S362
WTCHG_436738_266114	S323
WTCHG_436738_267126	S151
WTCHG_436738_268138	FG132F
WTCHG_436738_269150	S360
WTCHG_436738_270162	S466
WTCHG_436738_271174	S182
WTCHG_436738_272186	S470
WTCHG_436738_273103	FG108R
WTCHG_436738_274115	S42
WTCHG_436738_275127	S326
WTCHG_436738_276139	S126
WTCHG_436738_277151	S83
WTCHG_436738_278163	S159
WTCHG_436738_279175	FG91
WTCHG_436738_280187	S138
WTCHG_436738_281104	S162
WTCHG_436738_282116	S21
WTCHG_436738_283128	FG120
WTCHG_436738_284140	S186
WTCHG_436738_285152	S200
WTCHG_436738_286164	S294
WTCHG_436738_287176	FG149F
WTCHG_436738_288188	S154
WTCHG_436738_289105	S347
WTCHG_436738_290117	S389
WTCHG_436738_291129	S190
WTCHG_436738_292141	S401
WTCHG_436738_293153	S342
WTCHG_436738_294165	S192
WTCHG_436738_295177	FG71F
WTCHG_436738_296189	S479
WTCHG_458269_201106	FG39M
WTCHG_458269_202118	FG111M
WTCHG_458269_203130	FG96M
WTCHG_458269_204142	FG147
WTCHG_458269_205154	S367
WTCHG_458269_206166	S373
WTCHG_458269_207178	S221
WTCHG_458269_208190	S118
WTCHG_458269_210119	S189
WTCHG_458269_211131	S406
WTCHG_458269_212143	S391
WTCHG_458269_213155	S484
WTCHG_458269_214167	S82
WTCHG_458269_215179	S405
WTCHG_458269_216191	S261
WTCHG_458269_217108	S442
WTCHG_458269_218120	FG14F
WTCHG_458269_219132	FG64F
WTCHG_458269_220144	S489
WTCHG_458269_221156	FG137
WTCHG_458269_222168	S491
WTCHG_458269_223180	FG33F
WTCHG_458269_224192	S29
WTCHG_458269_225109	S267
WTCHG_458269_226121	S68
WTCHG_458269_227133	S81
WTCHG_458269_228145	S411
WTCHG_458269_229157	S153
WTCHG_458269_230169	S276
WTCHG_458269_231181	S431
WTCHG_458269_232193	FG122F
WTCHG_458269_234122	S468
WTCHG_458269_236146	S324
WTCHG_458269_237158	FG135F
WTCHG_458269_238170	S95
WTCHG_458269_239182	FG130F
WTCHG_458269_240103	S319
WTCHG_458269_240194	FG3R
WTCHG_458269_241111	S289
WTCHG_458269_241186	S424
WTCHG_458269_242174	S338
WTCHG_458269_244147	FG135
WTCHG_458269_245159	S242
WTCHG_458269_246171	FG152
WTCHG_458269_247183	FG76R
WTCHG_458269_248195	S18
WTCHG_458269_249112	S156
WTCHG_458269_253160	S226
WTCHG_458269_254172	S351
WTCHG_458269_255184	S106
WTCHG_458269_256196	FG39F
WTCHG_458269_257101	S341
WTCHG_458269_258113	S223
WTCHG_458269_259125	FG123
WTCHG_458269_260137	S160
WTCHG_458269_261149	FG142
WTCHG_458269_262161	FG54R
WTCHG_458269_263173	S152
WTCHG_458269_264185	S315
WTCHG_458269_266114	FG113M
WTCHG_458269_267126	S180
WTCHG_458269_268138	S124
WTCHG_458269_269150	FG125
WTCHG_458269_270162	S237
WTCHG_458269_271174	S501
WTCHG_458269_272186	S257
WTCHG_458269_273103	S423
WTCHG_458269_274115	FG135M
WTCHG_458269_275127	S213
WTCHG_458269_276139	S127
WTCHG_458269_277151	S271
WTCHG_458269_279175	FG93
WTCHG_458269_280187	S325
WTCHG_458269_281104	S98
WTCHG_458269_282116	S141
WTCHG_458269_283128	S93
WTCHG_458269_284140	FG110F
WTCHG_458269_285152	S150
WTCHG_458269_286164	S292
WTCHG_458269_287176	FG105M
WTCHG_458269_289105	FG118
WTCHG_458269_290117	S300
WTCHG_458269_291129	FG107M
WTCHG_458269_292141	S492
WTCHG_458269_293153	S217
WTCHG_458269_294165	FG65M
WTCHG_458269_295177	S63
WTCHG_458269_296189	S432
WTCHG_463022_201106	FG39M
WTCHG_463022_202118	FG111M
WTCHG_463022_203130	FG96M
WTCHG_463022_204142	FG147
WTCHG_463022_205154	S367
WTCHG_463022_206166	S373
WTCHG_463022_207178	S221
WTCHG_463022_208190	S118
WTCHG_463022_210119	S189
WTCHG_463022_211131	S406
WTCHG_463022_212143	S391
WTCHG_463022_213155	S484
WTCHG_463022_214167	S82
WTCHG_463022_215179	S405
WTCHG_463022_216191	S261
WTCHG_463022_217108	S442
WTCHG_463022_218120	FG14F
WTCHG_463022_219132	FG64F
WTCHG_463022_220144	S489
WTCHG_463022_221156	FG137
WTCHG_463022_222168	S491
WTCHG_463022_223180	FG33F
WTCHG_463022_224192	S29
WTCHG_463022_225109	S267
WTCHG_463022_226121	S68
WTCHG_463022_227133	S81
WTCHG_463022_228145	S411
WTCHG_463022_229157	S153
WTCHG_463022_230169	S276
WTCHG_463022_231181	S431
WTCHG_463022_232193	FG122F
WTCHG_463022_234122	S468
WTCHG_463022_236146	S324
WTCHG_463022_237158	FG135F
WTCHG_463022_238170	S95
WTCHG_463022_239182	FG130F
WTCHG_463022_240103	S319
WTCHG_463022_241111	S289
WTCHG_463022_241186	S424
WTCHG_463022_242174	S338
WTCHG_463022_244147	FG135
WTCHG_463022_245159	S242
WTCHG_463022_247183	FG76R
WTCHG_463022_248195	S18
WTCHG_463022_249112	S156
WTCHG_463022_252148	FG134
WTCHG_463022_253160	S226
WTCHG_463022_254172	S351
WTCHG_463022_255184	S106
WTCHG_463022_256196	FG39F
WTCHG_463022_257101	S341
WTCHG_463022_258113	S223
WTCHG_463022_259125	FG123
WTCHG_463022_260137	S160
WTCHG_463022_261149	FG142
WTCHG_463022_262161	FG54R
WTCHG_463022_263173	S152
WTCHG_463022_264185	S315
WTCHG_463022_266114	FG113M
WTCHG_463022_267126	S180
WTCHG_463022_268138	S124
WTCHG_463022_269150	FG125
WTCHG_463022_270162	S237
WTCHG_463022_271174	S501
WTCHG_463022_272186	S257
WTCHG_463022_273103	S423
WTCHG_463022_274115	FG135M
WTCHG_463022_275127	S213
WTCHG_463022_276139	S127
WTCHG_463022_277151	S271
WTCHG_463022_279175	FG93
WTCHG_463022_280187	S325
WTCHG_463022_281104	S98
WTCHG_463022_282116	S141
WTCHG_463022_283128	S93
WTCHG_463022_284140	FG110F
WTCHG_463022_285152	S150
WTCHG_463022_286164	S292
WTCHG_463022_287176	FG105M
WTCHG_463022_289105	FG118
WTCHG_463022_290117	S300
WTCHG_463022_291129	FG107M
WTCHG_463022_292141	S492
WTCHG_463022_293153	S217
WTCHG_463022_294165	FG65M
WTCHG_463022_295177	S63
WTCHG_463022_296189	S432
WTCHG_463023_201106	FG39M
WTCHG_463023_202118	FG111M
WTCHG_463023_203130	FG96M
WTCHG_463023_204142	FG147
WTCHG_463023_205154	S367
WTCHG_463023_206166	S373
WTCHG_463023_207178	S221
WTCHG_463023_208190	S118
WTCHG_463023_210119	S189
WTCHG_463023_211131	S406
WTCHG_463023_212143	S391
WTCHG_463023_213155	S484
WTCHG_463023_214167	S82
WTCHG_463023_215179	S405
WTCHG_463023_216191	S261
WTCHG_463023_217108	S442
WTCHG_463023_218120	FG14F
WTCHG_463023_219132	FG64F
WTCHG_463023_220144	S489
WTCHG_463023_221156	FG137
WTCHG_463023_222168	S491
WTCHG_463023_223180	FG33F
WTCHG_463023_224192	S29
WTCHG_463023_225109	S267
WTCHG_463023_226121	S68
WTCHG_463023_227133	S81
WTCHG_463023_228145	S411
WTCHG_463023_229157	S153
WTCHG_463023_230169	S276
WTCHG_463023_231181	S431
WTCHG_463023_232193	FG122F
WTCHG_463023_234122	S468
WTCHG_463023_236146	S324
WTCHG_463023_237158	FG135F
WTCHG_463023_238170	S95
WTCHG_463023_239182	FG130F
WTCHG_463023_240103	S319
WTCHG_463023_240194	FG3R
WTCHG_463023_241111	S289
WTCHG_463023_241186	S424
WTCHG_463023_242174	S338
WTCHG_463023_244147	FG135
WTCHG_463023_245159	S242
WTCHG_463023_247183	FG76R
WTCHG_463023_248195	S18
WTCHG_463023_249112	S156
WTCHG_463023_253160	S226
WTCHG_463023_254172	S351
WTCHG_463023_255184	S106
WTCHG_463023_256196	FG39F
WTCHG_463023_257101	S341
WTCHG_463023_258113	S223
WTCHG_463023_259125	FG123
WTCHG_463023_260137	S160
WTCHG_463023_261149	FG142
WTCHG_463023_262161	FG54R
WTCHG_463023_263173	S152
WTCHG_463023_264185	S315
WTCHG_463023_266114	FG113M
WTCHG_463023_267126	S180
WTCHG_463023_268138	S124
WTCHG_463023_269150	FG125
WTCHG_463023_270162	S237
WTCHG_463023_271174	S501
WTCHG_463023_272186	S257
WTCHG_463023_273103	S423
WTCHG_463023_274115	FG135M
WTCHG_463023_275127	S213
WTCHG_463023_276139	S127
WTCHG_463023_277151	S271
WTCHG_463023_279175	FG93
WTCHG_463023_280187	S325
WTCHG_463023_281104	S98
WTCHG_463023_282116	S141
WTCHG_463023_283128	S93
WTCHG_463023_284140	FG110F
WTCHG_463023_285152	S150
WTCHG_463023_286164	S292
WTCHG_463023_287176	FG105M
WTCHG_463023_289105	FG118
WTCHG_463023_290117	S300
WTCHG_463023_291129	FG107M
WTCHG_463023_292141	S492
WTCHG_463023_293153	S217
WTCHG_463023_294165	FG65M
WTCHG_463023_295177	S63
WTCHG_463023_296189	S432
WTCHG_463024_201106	FG39M
WTCHG_463024_202118	FG111M
WTCHG_463024_203130	FG96M
WTCHG_463024_204142	FG147
WTCHG_463024_205154	S367
WTCHG_463024_206166	S373
WTCHG_463024_207178	S221
WTCHG_463024_208190	S118
WTCHG_463024_210119	S189
WTCHG_463024_211131	S406
WTCHG_463024_212143	S391
WTCHG_463024_213155	S484
WTCHG_463024_214167	S82
WTCHG_463024_215179	S405
WTCHG_463024_216191	S261
WTCHG_463024_217108	S442
WTCHG_463024_218120	FG14F
WTCHG_463024_219132	FG64F
WTCHG_463024_220144	S489
WTCHG_463024_221156	FG137
WTCHG_463024_222168	S491
WTCHG_463024_223180	FG33F
WTCHG_463024_224192	S29
WTCHG_463024_225109	S267
WTCHG_463024_226121	S68
WTCHG_463024_227133	S81
WTCHG_463024_228145	S411
WTCHG_463024_229157	S153
WTCHG_463024_230169	S276
WTCHG_463024_231181	S431
WTCHG_463024_232193	FG122F
WTCHG_463024_234122	S468
WTCHG_463024_236146	S324
WTCHG_463024_237158	FG135F
WTCHG_463024_238170	S95
WTCHG_463024_239182	FG130F
WTCHG_463024_240103	S319
WTCHG_463024_241111	S289
WTCHG_463024_241186	S424
WTCHG_463024_242123	FG5R
WTCHG_463024_242174	S338
WTCHG_463024_244147	FG135
WTCHG_463024_245159	S242
WTCHG_463024_247183	FG76R
WTCHG_463024_248195	S18
WTCHG_463024_249112	S156
WTCHG_463024_253160	S226
WTCHG_463024_254172	S351
WTCHG_463024_255184	S106
WTCHG_463024_256196	FG39F
WTCHG_463024_257101	S341
WTCHG_463024_258113	S223
WTCHG_463024_259125	FG123
WTCHG_463024_260137	S160
WTCHG_463024_261149	FG142
WTCHG_463024_262161	FG54R
WTCHG_463024_263173	S152
WTCHG_463024_264185	S315
WTCHG_463024_266114	FG113M
WTCHG_463024_267126	S180
WTCHG_463024_268138	S124
WTCHG_463024_269150	FG125
WTCHG_463024_270162	S237
WTCHG_463024_271174	S501
WTCHG_463024_272186	S257
WTCHG_463024_273103	S423
WTCHG_463024_274115	FG135M
WTCHG_463024_275127	S213
WTCHG_463024_276139	S127
WTCHG_463024_277151	S271
WTCHG_463024_279175	FG93
WTCHG_463024_280187	S325
WTCHG_463024_281104	S98
WTCHG_463024_282116	S141
WTCHG_463024_283128	S93
WTCHG_463024_284140	FG110F
WTCHG_463024_285152	S150
WTCHG_463024_286164	S292
WTCHG_463024_287176	FG105M
WTCHG_463024_289105	FG118
WTCHG_463024_290117	S300
WTCHG_463024_291129	FG107M
WTCHG_463024_292141	S492
WTCHG_463024_293153	S217
WTCHG_463024_294165	FG65M
WTCHG_463024_295177	S63
WTCHG_463024_296189	S432
WTCHG_463025_201106	FG39M
WTCHG_463025_202118	FG111M
WTCHG_463025_203130	FG96M
WTCHG_463025_204142	FG147
WTCHG_463025_205154	S367
WTCHG_463025_206166	S373
WTCHG_463025_207178	S221
WTCHG_463025_208190	S118
WTCHG_463025_210119	S189
WTCHG_463025_211131	S406
WTCHG_463025_212143	S391
WTCHG_463025_213155	S484
WTCHG_463025_214167	S82
WTCHG_463025_215179	S405
WTCHG_463025_216191	S261
WTCHG_463025_217108	S442
WTCHG_463025_218120	FG14F
WTCHG_463025_219132	FG64F
WTCHG_463025_220144	S489
WTCHG_463025_221156	FG137
WTCHG_463025_222168	S491
WTCHG_463025_223180	FG33F
WTCHG_463025_224192	S29
WTCHG_463025_225109	S267
WTCHG_463025_226121	S68
WTCHG_463025_227133	S81
WTCHG_463025_228145	S411
WTCHG_463025_229157	S153
WTCHG_463025_230169	S276
WTCHG_463025_231181	S431
WTCHG_463025_232193	FG122F
WTCHG_463025_234122	S468
WTCHG_463025_236146	S324
WTCHG_463025_237158	FG135F
WTCHG_463025_238170	S95
WTCHG_463025_239182	FG130F
WTCHG_463025_240103	S319
WTCHG_463025_240194	FG3R
WTCHG_463025_241111	S289
WTCHG_463025_241186	S424
WTCHG_463025_242123	FG5R
WTCHG_463025_242174	S338
WTCHG_463025_244147	FG135
WTCHG_463025_245159	S242
WTCHG_463025_248195	S18
WTCHG_463025_249112	S156
WTCHG_463025_250124	FG153
WTCHG_463025_253160	S226
WTCHG_463025_254172	S351
WTCHG_463025_255184	S106
WTCHG_463025_256196	FG39F
WTCHG_463025_257101	S341
WTCHG_463025_258113	S223
WTCHG_463025_259125	FG123
WTCHG_463025_260137	S160
WTCHG_463025_261149	FG142
WTCHG_463025_262161	FG54R
WTCHG_463025_263173	S152
WTCHG_463025_264185	S315
WTCHG_463025_266114	FG113M
WTCHG_463025_267126	S180
WTCHG_463025_268138	S124
WTCHG_463025_269150	FG125
WTCHG_463025_270162	S237
WTCHG_463025_271174	S501
WTCHG_463025_272186	S257
WTCHG_463025_273103	S423
WTCHG_463025_274115	FG135M
WTCHG_463025_275127	S213
WTCHG_463025_276139	S127
WTCHG_463025_277151	S271
WTCHG_463025_279175	FG93
WTCHG_463025_280187	S325
WTCHG_463025_281104	S98
WTCHG_463025_282116	S141
WTCHG_463025_283128	S93
WTCHG_463025_284140	FG110F
WTCHG_463025_285152	S150
WTCHG_463025_286164	S292
WTCHG_463025_287176	FG105M
WTCHG_463025_289105	FG118
WTCHG_463025_290117	S300
WTCHG_463025_291129	FG107M
WTCHG_463025_292141	S492
WTCHG_463025_293153	S217
WTCHG_463025_294165	FG65M
WTCHG_463025_295177	S63
WTCHG_463025_296189	S432
WTCHG_463026_201106	FG39M
WTCHG_463026_202118	FG111M
WTCHG_463026_203130	FG96M
WTCHG_463026_204142	FG147
WTCHG_463026_205154	S367
WTCHG_463026_206166	S373
WTCHG_463026_207178	S221
WTCHG_463026_208190	S118
WTCHG_463026_210119	S189
WTCHG_463026_211131	S406
WTCHG_463026_212143	S391
WTCHG_463026_213155	S484
WTCHG_463026_214167	S82
WTCHG_463026_215179	S405
WTCHG_463026_216191	S261
WTCHG_463026_217108	S442
WTCHG_463026_218120	FG14F
WTCHG_463026_219132	FG64F
WTCHG_463026_220144	S489
WTCHG_463026_221156	FG137
WTCHG_463026_222168	S491
WTCHG_463026_223180	FG33F
WTCHG_463026_224192	S29
WTCHG_463026_225109	S267
WTCHG_463026_226121	S68
WTCHG_463026_227133	S81
WTCHG_463026_228145	S411
WTCHG_463026_229157	S153
WTCHG_463026_230169	S276
WTCHG_463026_231181	S431
WTCHG_463026_232193	FG122F
WTCHG_463026_234122	S468
WTCHG_463026_236146	S324
WTCHG_463026_237158	FG135F
WTCHG_463026_238170	S95
WTCHG_463026_239182	FG130F
WTCHG_463026_240103	S319
WTCHG_463026_241111	S289
WTCHG_463026_241186	S424
WTCHG_463026_242174	S338
WTCHG_463026_244147	FG135
WTCHG_463026_245159	S242
WTCHG_463026_247183	FG76R
WTCHG_463026_248195	S18
WTCHG_463026_249112	S156
WTCHG_463026_253160	S226
WTCHG_463026_254172	S351
WTCHG_463026_255184	S106
WTCHG_463026_256196	FG39F
WTCHG_463026_257101	S341
WTCHG_463026_258113	S223
WTCHG_463026_259125	FG123
WTCHG_463026_260137	S160
WTCHG_463026_261149	FG142
WTCHG_463026_262161	FG54R
WTCHG_463026_263173	S152
WTCHG_463026_264185	S315
WTCHG_463026_266114	FG113M
WTCHG_463026_267126	S180
WTCHG_463026_268138	S124
WTCHG_463026_269150	FG125
WTCHG_463026_270162	S237
WTCHG_463026_271174	S501
WTCHG_463026_272186	S257
WTCHG_463026_273103	S423
WTCHG_463026_274115	FG135M
WTCHG_463026_275127	S213
WTCHG_463026_276139	S127
WTCHG_463026_277151	S271
WTCHG_463026_279175	FG93
WTCHG_463026_280187	S325
WTCHG_463026_281104	S98
WTCHG_463026_282116	S141
WTCHG_463026_283128	S93
WTCHG_463026_284140	FG110F
WTCHG_463026_285152	S150
WTCHG_463026_286164	S292
WTCHG_463026_287176	FG105M
WTCHG_463026_289105	FG118
WTCHG_463026_290117	S300
WTCHG_463026_291129	FG107M
WTCHG_463026_292141	S492
WTCHG_463026_293153	S217
WTCHG_463026_294165	FG65M
WTCHG_463026_295177	S63
WTCHG_463026_296189	S432
WTCHG_463027_201106	FG39M
WTCHG_463027_202118	FG111M
WTCHG_463027_203130	FG96M
WTCHG_463027_204142	FG147
WTCHG_463027_205154	S367
WTCHG_463027_206166	S373
WTCHG_463027_207178	S221
WTCHG_463027_208190	S118
WTCHG_463027_210119	S189
WTCHG_463027_211131	S406
WTCHG_463027_212143	S391
WTCHG_463027_213155	S484
WTCHG_463027_214167	S82
WTCHG_463027_215179	S405
WTCHG_463027_216191	S261
WTCHG_463027_217108	S442
WTCHG_463027_218120	FG14F
WTCHG_463027_219132	FG64F
WTCHG_463027_220144	S489
WTCHG_463027_221156	FG137
WTCHG_463027_222168	S491
WTCHG_463027_223180	FG33F
WTCHG_463027_224192	S29
WTCHG_463027_225109	S267
WTCHG_463027_226121	S68
WTCHG_463027_227133	S81
WTCHG_463027_228145	S411
WTCHG_463027_229157	S153
WTCHG_463027_230169	S276
WTCHG_463027_231181	S431
WTCHG_463027_232193	FG122F
WTCHG_463027_234122	S468
WTCHG_463027_236146	S324
WTCHG_463027_237158	FG135F
WTCHG_463027_238170	S95
WTCHG_463027_239182	FG130F
WTCHG_463027_240103	S319
WTCHG_463027_240194	FG3R
WTCHG_463027_241111	S289
WTCHG_463027_241186	S424
WTCHG_463027_242174	S338
WTCHG_463027_244147	FG135
WTCHG_463027_245159	S242
WTCHG_463027_247183	FG76R
WTCHG_463027_248195	S18
WTCHG_463027_249112	S156
WTCHG_463027_253160	S226
WTCHG_463027_254172	S351
WTCHG_463027_255184	S106
WTCHG_463027_256196	FG39F
WTCHG_463027_257101	S341
WTCHG_463027_258113	S223
WTCHG_463027_259125	FG123
WTCHG_463027_260137	S160
WTCHG_463027_261149	FG142
WTCHG_463027_262161	FG54R
WTCHG_463027_263173	S152
WTCHG_463027_264185	S315
WTCHG_463027_266114	FG113M
WTCHG_463027_267126	S180
WTCHG_463027_268138	S124
WTCHG_463027_269150	FG125
